Screen Name,Tweet,Liked,Favourite count,Retweet count,Description,Location,Followers,Tweet ID,Date Created
Alwayzfaithful2,"Buhari and Nigerian government, the disgrace constructed on morality by the living bastards https://t.co/tmguPA7HWB",1,0,0,"Am an Activist, and news reporter",Ghana,209,979434968605777921,2018-03-29 19:07:48
Naijadailyfeed_,Tinubu Blast Obasanjo Over His Letters To President Muhammadu Buhari (Video) - https://t.co/TSYuz0YDWG,0,0,0,"I'm a Reliable realist ⚫ Blogger ⚫Content Curator ⚫
i tweet Latest Gists in Politics, Entertainment, Sports & Business. #FollowMe and i #FollowUback. Proudly9ja",Nigeria,3623,979434868655312896,2018-03-29 19:07:24
TheGidiBoyCooP,This just in: You could seek asylum in any country of your choosing by claiming Buhari is your president. 😂😂😂,0,0,0,#Insta: @thegidiboycoop #Snap: gg_zeus,Where gods roam,1045,979434840339681281,2018-03-29 19:07:17
bct_tv,NIGERIA: FAMILY OF MARTIN LUTHER KING DENY GIVING AWARD TO BUHARI https://t.co/tz0XwGgAPS,0,0,0,"BCT WORLD TV #BIAFRA WORLDWIDE, #BIAFRANS ARE; IGBOS, IJAWS, ITSHEKIRI, UROBO, ANANG, IBIBIO, IGBANKE, IGBAKIRI AND EFIK. CHUKWU OKIKE ABIAMA GOZIE UNU.",www.radiobiafra.co,154,979434810212003840,2018-03-29 19:07:10
royaljosh,"@ashani00 @adeshina_ajasa @pius_adesanmi One candidate that comes to mind is Lateef Sadik. He uses Twitter personally, has WAEC, is younger than Buhari. He also has a NEPA bill that annoys him. He goes to his job compared to Buhari whose business is owning 150 cows since 2003. Lateef Sadik at least will get my vote.",0,0,0,Writer|Poet | IT Tech| Football Cognoscenti | AC Milan|Rangers Intl & Super Eagles | TREM| Web Marketing | Greatness made - https://t.co/n2QM4CWuUi,Lagos,601,979434787894067200,2018-03-29 19:07:05
Apadious1,"@NGRPresident @MBuhari @followlasg I’m ashame to associate with this government,we suffered in Lagos today because Buhari came,can’t he come and use a chopper to his venue,must we suffer every time
I must get my pvc,this rubbish must end in 2019",0,0,0,"blogger,content manager and event management",Lagos,82,979434697565655041,2018-03-29 19:06:43
dmightyangel,"@ALOFFAWY @MBuhari @adamugarba Who is Adamu Garba again?
How many people Buhari alone should step down for?
See confusion o, who be Adamu Garba again o😂😂😂😂😂😂",0,0,0,Disciple of Jesus | Husband of one wife | A Responsible Father | Network Engineer | Passionate about Politics & Kingdom views | I can win by Righteousness,Nigeria,1564,979434582067105792,2018-03-29 19:06:16
olajay86,Tinubu Takes A Swing At Obasanjo Over His Letters To President Buhari (Video)  https://t.co/L9rFvlR0ym,0,0,0,"NIGERIAN MONITOR BREAKING NEWS | TITOPE BLOG
Politics, Crime, Romance, Jobs/Vacancies, Career, Business, NYSC, Education, Culture, Religion info@titopeblog.com","Ikoyi, Lagos State",202,979434564400578561,2018-03-29 19:06:11
AdelajaAdeoye,"Buhari's Visit To Lagos: Declaring Public Holiday Wasteful, Unnecessary - ADP | Sahara Reporters https://t.co/xsZcFiy16u via @AddThis",0,0,0,Politician - @ADPLagos Publicity Secretary - Social Media Strategist - Blogpreneur - Wailer - Lover of Democracy - ProNigeria.,"Abuja, Nigeria",4173,979434553474535424,2018-03-29 19:06:09
ADPLagos,"Buhari's Visit To Lagos: Declaring Public Holiday Wasteful, Unnecessary - ADP | Sahara Reporters https://t.co/t0PcrZSdRU via @AddThis",0,0,0,"Official Twitter Handle For Action Democratic Party (ADP), Lagos Chapter. Managed By The Office Of State Publicity Secretary, #JoinADP.","Lagos, Nigeria",466,979434552996368385,2018-03-29 19:06:09
yemi_alade1,Photos Of President Buhari At The Bola Tinubu Colloquium https://t.co/mvj3pYpTNg https://t.co/BmaJvIAr8V,0,0,0,music!!!!,,2803,979434504292126725,2018-03-29 19:05:57
shyke_imustalk,Photos Of President Buhari At The Bola Tinubu Colloquium https://t.co/A522fdqCnH https://t.co/DWKgI6YSOE,0,0,0,"PR/DIGITAL MEDIA EXPERT; PROMOTIONS: Music, Product, Brand, Event, Trends and Hypes, News...
Imperfect+unique+different=ME;
CONTACT: admin@imustalk.com",In d great king's arms,8601,979434490656448519,2018-03-29 19:05:54
emmadon_link,NIGERIA: FAMILY OF MARTIN LUTHER KING DENY GIVING AWARD TO BUHARI https://t.co/6l0HmAFtkw,0,0,0,#Human Rights Campaign: strengthening the promotion and protection of equal human rights and Justice around the globe.,,1054,979434489830150147,2018-03-29 19:05:54
imustalk,Photos Of President Buhari At The Bola Tinubu Colloquium https://t.co/v3b70LY7SE https://t.co/kXyYLXkCRF,0,0,0,FOR ON-LINE MUSIC/MEDIA PUBLICITY CONTACT US VIA- +2348060190675 || admin@imustalk.com,Nigeria,1916,979434476261474304,2018-03-29 19:05:50
Terglobe1,"Fun in Lagos: Stylish Cake Bola Tinubu Used For His 66th Birthday Celebration (Photos)
President muhammadu Buhari and his Vice President... - Inserts the excerpt of the post (processed) https://t.co/pJL2WZUqap",0,0,0,"Keeping you up to date with the latest news,Tech, events and happenings in the world.",Federal Capital Territory,6,979434463615700992,2018-03-29 19:05:47
itz_official_ld,Photos Of President Buhari At The Bola Tinubu Colloquium https://t.co/J8kPMMEYRM https://t.co/MKDw5zrjYo,1,0,0,"performing artists , songwriters, duos, signed artist to Ted Music Group (TMG)
https://t.co/UHgsgHGGnB contact:09055006208  lileleeedward@gmail.com",Nigeria,509,979434399262560257,2018-03-29 19:05:32
Alwayzfaithful2,"@TheKingCenter ... After the greatness of Martin Luther King Jr, Buhari of Nigeria planned to destroy his reputation in mud",0,0,0,"Am an Activist, and news reporter",Ghana,209,979434378274201600,2018-03-29 19:05:27
JobiLive,"Tinubu’s remarks at colloquium, admittance of Buhari’s failure – PDP https://t.co/VnaAF5WpJh https://t.co/01BvIRjy4h",0,0,0,Publisher,"London, England",203,979434339787247616,2018-03-29 19:05:18
MrAyeDee,"So Buhari is responsible for all those things, or was he expected to change the environment, climate and weather ? https://t.co/EJg54LDSm7",1,0,0,Africa & Middle East Public Policy & Security Expert. ΑΦΑ,"Lagos, Indy, NYC, Abuja",45254,979434316055896064,2018-03-29 19:05:12
HRG_Adeola,Photos Of President Buhari At The Bola Tinubu Colloquium https://t.co/JL1bqWLnAF https://t.co/yxAKeiDfb9,0,0,0,"♪ PR Practitioner, Blogger, pako breed, no form shit ¶ MUFC™² Bbm: 5339FF97","Lagos, Nigeria",409,979434312058724352,2018-03-29 19:05:11
absolutehearts,"President Buhari's visit: Pictures of the newly commissioned Ikeja Bus Terminal. 
#PMBInLagos 
#AHM #AbsoluteHearts https://t.co/M7Y6SMfoeY",1,0,0,Absolute Hearts Media is Africa's leading #Digital #Marketing & #Online #Media company. #DigitalMarketing #SocialMedia |Email: publisher@absolutehearts.com,Nigeria,2629,979434185566892032,2018-03-29 19:04:41
iam_beehorlar,So what exactly did lagosians gained from the Buhari visit today??,0,1,1,Mufc is the Team⚽ Goal is to be successful💪UGLY 👽👽 🔴🔴,"Maryland, USA",2241,979434172019331076,2018-03-29 19:04:38
theyarnspinna,It’s almost like Buhari’s intention or plan for his presidency na just to flex the flex he couldn’t flex as Head of State then.,1,0,0,Content & Creative Freelance Writer/Editor | Football & Environment Enthusiast,"Lagos, Nigeria",1264,979434153975394304,2018-03-29 19:04:33
onyekadyke,@CelestineFA1 @OfficialPDPNig @APCNigeria @feladurotoye @MoghaluKingsley #DonaldDuke #ThomasIkubese @oluremisonaiya and any other sane person running for presidency. These are real options. Let's stop convincing ourselves that we are doomed. Nothing can be worse than Buhari.,0,1,0,"Writer, Editor, Biographer, Communication Specialist, Public Speaker, Publisher and Closet Political Strategist. CEO @ Ready Ink Intl. https://t.co/UoZdTqZ8LM","Lagos, Nigeria",1005,979434143800004608,2018-03-29 19:04:31
Taiwo_001,"What the fuck is all these, buhari should stay in his house, pls we don't need him in Lagos bcos of him now almost everywhere in Lagos is blocked. Bn driving around everywhere is blocked.",0,0,0,,,376,979434121360486400,2018-03-29 19:04:26
ImuedeBright,@stalyf Yes I have my PVC.  Who will I vote to replace Buhari?  I am not just interested in voting out Buhari but I am much more interested in who replaces him. I do not want to repeat the mistake of 2015.Answer me abeg.,0,0,0,"A dad, a husband, an Accountant, a Banker, a Tax Officer, an Investment Analyst, a Fitness Enthusiast","Lagos, Nigeria",267,979434085855657985,2018-03-29 19:04:17
NGRWailers,"Buhari's Visit To Lagos: Declaring Public Holiday Wasteful, Unnecessary - ADP | Sahara Reporters https://t.co/b53vPsz9NU via @AddThis",0,0,0,"Official Twitter handle for Nigeria's foremost Pro-Democracy Movement. Mail - NGRWailers@yahoo.com, Telegram Chat Room https://t.co/l9pUmC1boA","FCT, Abuja, Nigeria.",20446,979434032139309056,2018-03-29 19:04:04
NG_DailyNews,"PDP Replies Tinubu: You Admitted Buhari, APC Have Failed https://t.co/bv9OJDhBT3 https://t.co/RgETZ2wxNC",1,0,0,"Latest news in Politics, Ent,Sports, Got a Breakin News ? Mail Us Admin@ngdailynews.com","Lagos, Nigeria",11388,979433965768585216,2018-03-29 19:03:49
mz_zhainabb,Easter: Full text of Buhari’s message to Christians https://t.co/pzsU78QYd9 https://t.co/PBEp2c3eFH,0,0,0,,,149,979433936093892609,2018-03-29 19:03:42
WunderKidBlog,Easter: Full text of Buhari’s message to Christians https://t.co/tfpTNIlKTI https://t.co/qJ2F7zO7tn,0,0,0,WunderKid Blog | WunderKid Blog Media Houze | Personal Blog | Digital Agency | Brand Promotion | Social Media Publicist,"Lagos, Nigeria",1270,979433928133152771,2018-03-29 19:03:40
bizzyboneee,Easter: Read Full Text of Buhari’s Message to Christians https://t.co/XIc9RllMPi,0,0,0,"☀love my family ♥I discus ideas ,Paradise to my right and Hell to my left ☺", ,1252,979433904313720837,2018-03-29 19:03:34
CFATMUSIC,Tinubu Blast Obasanjo Over His Letters To President Muhammadu Buhari (Watch Video): While… https://t.co/AtP6vSj3to,0,0,0,Music is the best energy!,NIGERIA,1103,979433889545555968,2018-03-29 19:03:30
Picaso___,Buhari is actually very mad o,0,0,0,Cooperate Gangster,Promise Land,699,979433880443871232,2018-03-29 19:03:28
Lord__Dexter,Buhari helps out. Nah! You guys shouldn’t have tweeted this. https://t.co/17gVL2PfHK,0,0,0,"In a world of abundance, lack is a choice.",Nigeria,875,979433807794376704,2018-03-29 19:03:11
9jaclicktivist,"After all their Shakara and grandstanding from Lagos people 🇳🇬, they all trekked for Buhari 💯😉 😀😀 https://t.co/NXf5HnBEea",1,0,0,™Blogger| Clicktivist | Voice of the street | Entrepreneur.            ✉tapreadwebmaster@gmail.com.                                       ©Tap Media Inc ☀,"EARTH, CYPRUS, ACCRA, LONDON, ",7253,979433791604305920,2018-03-29 19:03:07
Heronmack,Is Buhari in Ibadan ni? Because I don't understand why there's crazy holdup.,0,0,1,"No mental strength to come up with a Bio | Lover of Vintage Fashion and Arts | Fashion Model.

Snapchat ET Instagram : tteggss",🇳🇬,3088,979433750567190528,2018-03-29 19:02:57
razorsmile,@jeffphilips1 Of course Buhari will win. How else can we continue the suffering?,1,0,0,"dead trees, filthy lucre and everything in between. also, wakandaforever",,169,979433709081423872,2018-03-29 19:02:47
Velox_News,PDP mocks Buhari over controversial Martin Luther King award https://t.co/IVhuddQ2F6 https://t.co/GytD72wRtu,1,0,0,Nigeria Breaking News on the Go!,Nigeria,570,979433690420989953,2018-03-29 19:02:43
chubby_mofo,"Buhari became president, Nigerians suffer. Buhari came to Lagos, Lagosians Suffer. This Buhari is just an architect of suffering.",0,1,0,,,140,979433658930094080,2018-03-29 19:02:35
_forevermonsur,"Someone challenged Nigerians to name ONE federal government project initiated, completed and commissioned by Buhari since he came to power 3 years ago and win N100k",1,1,0,,,264,979433655755071488,2018-03-29 19:02:35
Shigoopompey,"@Holawhunmee Lmaoooo. See you.....Home sweet abeg. After all, Buhari is around 💃",0,0,0,An individual without any love 💕 for Construction 🚧 CAN’T be considered completely Civilised. | Retweet DON'T signify agreement❌| MUFC💝⚽️,United with Ireteeh ,39797,979433632095002624,2018-03-29 19:02:29
7evenMinutes,"PDP Replies Tinubu: You Admitted Buhari, APC Have Failed https://t.co/f0xH3tautG https://t.co/ZFvio7KJbn",1,0,0,We provide news and entertainment.,,601,979433605125488640,2018-03-29 19:02:23
DaSortOnline,"PDP Replies Tinubu: You Admitted Buhari, APC Have Failed https://t.co/uveuDoRvlk https://t.co/S7E60sTMUn",0,0,0,,,545,979433591535951872,2018-03-29 19:02:19
mz_zhainabb,This lady was arrested while using a bridge shut down because of Buhari in Lagos https://t.co/kwoRaTLwrR https://t.co/lmfUyINneN,0,0,0,,,149,979433578982453249,2018-03-29 19:02:16
WunderKidBlog,This lady was arrested while using a bridge shut down because of Buhari in Lagos https://t.co/7bYjiWwKtT https://t.co/iEKd96cScX,0,0,0,WunderKid Blog | WunderKid Blog Media Houze | Personal Blog | Digital Agency | Brand Promotion | Social Media Publicist,"Lagos, Nigeria",1270,979433571856388097,2018-03-29 19:02:15
otupuku,"Pray For Return Of Those In Captivity, Buhari Tells Nigerians https://t.co/NrEoi66BpF https://t.co/AbtuC4CDIw",0,1,0,Social Media Manager / Web And Graphics Designer,United States,1618,979433559118229504,2018-03-29 19:02:12
DesertTavern,"Pray For Return Of Those In Captivity, Buhari Tells Nigerians https://t.co/IySeZskSWJ https://t.co/Srh5kEOaH8",0,0,0,Social Media Manager / Web And Graphics Designer,United States,4406,979433550507278337,2018-03-29 19:02:10
FiresOfOrc,"Depending on your route, the Buhari trafficalypse was either horrible or overstated.",0,0,0,Hammer Horror.,"ÜT: 6.47085,3.64053",67,979433542945005568,2018-03-29 19:02:08
IrokoPress,"Pray For Return Of Those In Captivity, Buhari Tells Nigerians https://t.co/75YFsQeSuL https://t.co/rBj68cbVYa",1,0,0,Social Media Manager / Web And Graphics Designer,United States,5846,979433542114533381,2018-03-29 19:02:08
streetcurb,"Pray For Return Of Those In Captivity, Buhari Tells Nigerians https://t.co/YRxQSZbcfB https://t.co/ziuzXnciqh",0,0,0,Social Media Manager / Web And Graphics Designer,United States,2668,979433531880497152,2018-03-29 19:02:05
JesseUka,"President Buhari (3yrs) vs President Jonathan (5). [Hope For Nigeria]

Goodluck Jonathan:

*9 Universities, 
*127 Almajiri schools, 
*27 Special Girl schools
*2,971 Health Centres. 
*22 Federal airports renovated... https://t.co/FwSQqM8S9V",0,0,0,"Politician/Footballer/Comedian//Song Writer/Entertainer/Peace Ambassador

For Bookings & Enquries Contact:
+2348167900239

Jesseukachukwu@yahoo.com","Nigeria, Planet Earth",314,979433480462446592,2018-03-29 19:01:53
manlikeglover,@The_Ronke Especially that of Buhari 😂,0,0,1,Original Lagos Boy | CEO @worldtrends8| #MUFC | Blogger | Actor | #TeamTobi,"Lagos, Nigeria",1822,979433406353338368,2018-03-29 19:01:35
TheTobiSmith,"The name of Buhari’s travel Blog has to be CFAR. 
Catching Flights Avoiding Responsibilities.",0,9,5,"learning, living, loving.","Texas, USA",6008,979433391400550400,2018-03-29 19:01:32
AfropagesEn,DailyPost Ng - Peace Corps: Why Buhari should assent to bill – Ohanaeze youths @AfropagesEn https://t.co/STsRUOOm98 https://t.co/IsUKhlZSXM,0,0,0,"Synthesis of Information from #Africa . 
In french : @Afropages",,147,979433224215592961,2018-03-29 19:00:52
SundiataPOST,"Easter: Buhari urges political actors, stakeholders to work for peace, social justice https://t.co/wkZhZg4BYf https://t.co/NMCcmgJhcO",1,0,0,"Nigeria's Most Authoritative Online Newspaper| Local, Regional and Global News in Real Time|☎: +234(0)7043280347| ✉: info@sundiatapost.com",Nigeria,13558,979433216040980481,2018-03-29 19:00:50
OloriSupergal,"IKEJA BUS TERMINAL COMMISSIONED TODAY

The announced Ikeja terminal commissioning held today in Lagos. The president of Nigeria, president Muhammadu Buhari was around to officially commission the bus terminal.

The Terminal is one of the flagship transpo… https://t.co/bbAGllSis8 https://t.co/hBenhBmugv",1,0,1,"#Digital #Media #Strategist | #Content #Creator #InfluencerMarketing | #Entertainment page hello@olorisupergal.com +234 7060 907 388 
Retweets not endorsement","Lagos, Nigeria",102814,979433198512898049,2018-03-29 19:00:46
Kobabaunlimited,"Am owing Facebook $250 and I wanted to pay today, but I heard Buhari is traveling to his favorite London soon, so I will wait and let the dollar drop small. This is good news!!",0,2,0,"Comedian, Compere,Motivational speaker & Writer, Event host, Entrepreneur, CEO Talkaholic Unlimited",Port Harcourt ,1040,979433189755277316,2018-03-29 19:00:44
iamokohic,"Come to think of it..

Your President Buhari went to Benue only to be treated like with contempt

No wonder...

He now went to Lagos,they went and hired people to come and sing praises for him. Nigeria is nothing but a film script. Shameless country.",0,0,0,Entrepreneur Self-employed Optimist,Nigeria,158,979432744928280576,2018-03-29 18:58:58
Isallovah,So you won't go and greet Buhari. What kind of host are you sef https://t.co/RExNZZHjZl,0,0,0,"calm, collected, cool.. Life is sweet dont let others ruin it for you.. #ManchesterUnited #youngwildandfree",Ontario,218,979432400907317248,2018-03-29 18:57:36
CybokNews,"CybokNews Now: (Buhari preaches love, peace at Easter) has been published on CybokNews - https://t.co/05OqPMTOwU https://t.co/mFFyPtHcAP",0,0,0,"CybokNews is an independent, liberal online newspaper committed to the right of the individual to pursue his economic happiness, without undue interference.",Lagos,123,979431952813043715,2018-03-29 18:55:49
CapazOosha,"Stop playing God, you admitted Buhari, APC have failed – PDP fires back at Tinubu https://t.co/orqfWM34qx",0,0,0,"Through Faith the Weak times can Become the Peak times, just be strong stay focused ☝ and never run Anybody's race ☝ Just be yourself",Kansas ,656,979431498154586112,2018-03-29 18:54:00
IndependentNGR,"Buhari's Visit: Lawyers, TUC, Others Defy Police, Stage Anti-Tax Protest https://t.co/gwVCLscpJN",0,0,1,"Independent Newspapers, RC 419927, publisher of INDEPENDENT Monday - Friday, Saturday INDEPENDENT and Sunday INDEPENDENT. FB: IndependentNgr IG: IndependentNgr","Ikeja, Lagos, Nigeria",15217,979430944816881669,2018-03-29 18:51:48
karlDick2,Children're very Special in God's eyes. They're d future of any society. But in Nigeria children are dehumanized &amp; killed hence they've no future in contraption Nigeria.Does Buhari think of children whom he rendered orphans? They've continued to exterminate them. No future 4 them,0,0,0,,,31,979430594546368513,2018-03-29 18:50:25
kkp4real,"@APCNigeria Who's Tinubu to tell us what to do, in this 21st century. If we decide not to accept PDP, are we going to continue with the killing spree under Buhari or his incompetent way of handling d affairs of the country. If APC want us to listen, they should present a competent candidate",0,1,0,"Media consulting, Corporate Branding, Reporter/Correspondence, Events Manager etc.","lagos, nigeria",180,979430137237192704,2018-03-29 18:48:36
NTANewsNow,"Easter Message: President Buhari Calls on Politicians, Stakeholders to Work for Peace https://t.co/y1ygbpdZsB https://t.co/VPClpBdo5w",1,3,2,Official Twitter Account of the Nigerian Television Authority (NTA) - Africa's Largest TV Network.,"Abuja, Nigeria",545746,979429690778832898,2018-03-29 18:46:49
Whoeppdotcom,I've just posted a new blog: Aisha Buhari Condemns foreign medical treatment despite son and husband having such https://t.co/Bogv2lIwaZ https://t.co/Bogv2lIwaZ,0,0,0,Register on https://t.co/sXfA2hX9LQ || Entertainment Social Network,Nigeria,268,979429169607004160,2018-03-29 18:44:45
DeeOneAyekooto,"Buhari visits Lagos, kicks off $1.5b deep seaport today..............

https://t.co/6rBDGCWFVy",0,4,6,TRUTH is the way.,Abuja,9021,979428630714572801,2018-03-29 18:42:37
eze_jazzy,@renoomokri Jagaban is starting to find his voice since Buhari cancelled tenure elongation of Oyegun. I hope he will not be use and dump again come 2019,1,0,0,"Loyalty is a two way street. If am asking for it from you, then you're getting it from me",Winterfell,4,979428165570514944,2018-03-29 18:40:46
OgunpaimoTywoh,"Buhari came to commission bus park in Lagos today
Roads blocked
Rain fell
A strange bird in my compound
Generator nearly caught fire
Buhari is evil☻☻",1,2,0,Digital Marketing Executive |• Copywriter |• Social Media Strategist |• IG 》 @izzmhi_tywoh,"Lagos, Nigeria",3484,979427577084473346,2018-03-29 18:38:25
TheNewDiplomat1,Buhari Flags Off Lekki Deep Seaport Project https://t.co/LLwwy2vkE3,1,0,0,"We Break the news on Politics, Business, Entertainment, foreign relations etc, the Diplomatic style. We mirror the ever changing world to global audience.",Nigeria,8961,979427214151372801,2018-03-29 18:36:59
nairaland,"""Stop Playing God, You Admitted Buhari &amp; APC Have Failed"" - PDP Slams Tinubu https://t.co/nyBD2axwGN",0,1,1,Africa's largest discussion forum and Nigeria's most popular website.,Nigeria,286798,979426835531366400,2018-03-29 18:35:29
naijanewspaper,"Don't  allow yourself be used a second time, you admitted Buhari, APC have failed – PDP fires back at Tinubu https://t.co/4qUxdzcmVX https://t.co/BS8jSX3Jwl",0,0,0,"All Nigeria Newspapers | Latest News | Hot News | Gossip | Entertainments  
ALL NIGERIAN NEWSPAPERS IN ONE PACK","Lekki, Nigeria",289,979426325424492546,2018-03-29 18:33:27
spencerchibuzor,Lady arrested while trying to use A pedestrian bridge shut down because of president Buhari (Photos) https://t.co/NkR4pVHjjk,0,0,0,"Event consultant, Motivational Speaker; your value would make you outstanding so discovers yours today.",Africa,107,979425984779780103,2018-03-29 18:32:06
theadvocate_ng,Ohaneze Appeals To President Buhari Over Peace Corps Bill https://t.co/HnkTTKWUcE https://t.co/CAcLnoSOuu,0,0,0,,,135,979425550648446976,2018-03-29 18:30:22
yemitola,The truth is that Buhari came to Lagos for Jagaban's birthday. Nigerians has been sold the dummy again!,0,0,0,I am an incurable optimist about #Nigeria | A staunch supporter of #Arsenal | My tweets are my own personal opinion | Retweets isn't  endorsement | #FreeSpeech,"London, England",350,979425041824788480,2018-03-29 18:28:21
bokusaga,"If in 10 months to elections, there is no credible alternative, selling his/her programmes, then 2019 is a work over for Buhari.",0,0,0,"Bolaji is a strategy and brand devotee with wide experience in the Mass-Media, Marketing, Public Relations and Banking.","Lagos, Nigeria",1402,979424600135274502,2018-03-29 18:26:36
ursyn,"Buhari’s Communications Minister Adebayo Shittu Owns 12 Luxury Homes, N93m Printing Pres... https://t.co/LTN0Ys1kVl https://t.co/k69PCUSb9B",0,0,0,,,55,979424175210319872,2018-03-29 18:24:54
iLoveEKITI,"Stop Playing God: You Admitted Buhari, APC Have Failed - PDP Slams Tinubu https://t.co/zR6kbbyyNw https://t.co/kDeK7XmDoD",0,0,0,"Bringing you closer to EKITI, we give news, information, announcements, etc , follow us, we follow back! Also LIKE OUR PAGE ON facebook",EKITI,576,979423696283578368,2018-03-29 18:23:00
ms_chyoma,"People are really going to vote for Pres. Buhari again???? 🙆‍♀️

The ones that even want him to be re-elected are clearly mad.",0,0,0,Media Girl // Social Media Executive // Entrepreneur .....Victories don't come by accident.,"Lagos, Nigeria",1612,979423198893805574,2018-03-29 18:21:02
U_K_kennedy,Come rain come shine am supporting PDP. #Buhari,0,0,0,Follow my business page on Instagram @Boyfriend_no1_ #ManchesterUnited. #fiftyshadesofgray/darker. No one ever made a difference by being like everyone else.,Nigeria. ,3192,979422870634926081,2018-03-29 18:19:43
farooqkperogi,"Of the last 5 years, Buhari was president for 3 years and Jonathan for 2 years. Corruption Of Previous Five Years Destroyed Nigeria’s Economy – Osinbajo • Channels Television https://t.co/z8TSo0LN2h",0,6,7,"Associate Professor of Journalism & Emerging Media @KennesawState University, @Daily_Trust columnist, author of Glocal English, blogger, & new media enthusiast","Atlanta, GA",11079,979422379565895681,2018-03-29 18:17:46
aljazirahnig,Lagosians Decry High Transport Fare As Buhari Visits Lagos: There was an astronomical increase in transport fare around major parts of Lagos metropolis Thursday ahead of President Muhammadu Buhari’s visit to the state. A reporter who moved around the The… https://t.co/JXsgnowG6Y https://t.co/MoX4ItaRuo,0,0,0,"This is the official Twitter Handle of Aljazirah Nigeria Newspapers, the first in breaking the news around the world","Federal Capital Territory, Nig",14662,979421953323757568,2018-03-29 18:16:05
NaijaCelebrity_,"Journalists banned as President Buhari commissions Ikeja Bus Terminal: President Muhammadu Buhari, who currently on a 2-day visit to Lagos State, has commissioned the Ikeja Bus Terminal. Journalists were reportedly been banned from covering the… https://t.co/qC96XfoCpK https://t.co/sw8YqpS6FP",0,0,0,,Nigeria,1839,979421433528020993,2018-03-29 18:14:01
AON_dofa,"This comparison is so flawed...

Billgate, Dangote to Buhari??? 

What exactly associates then together? https://t.co/DiatnjvxMa",0,0,0,"I love Christ. Patriotic and Proud Nigerian; Pro Good Governance. Problem solver & Project Manager.  Major Interests in: Sports, Politics, Economics & Aviation.","Abuja, Nigeria",1148,979420864738463745,2018-03-29 18:11:45
celestreet1,"Lady arrested while using a #bridge shut down because of #MuhammaduBuhari #LagosState
https://t.co/0bjVSQRpZY",0,0,0,"Celestreet! Home of all the latest news in Nigeria; get all the latest news in just a glance.
  Subscribe with us now!",Nigeria,517,979420354933293057,2018-03-29 18:09:44
Velox_News,Peace Corps: Why Buhari should assent to bill – Ohanaeze youths https://t.co/BnR2kNYBRG https://t.co/AKDoptHNE9,1,0,0,Nigeria Breaking News on the Go!,Nigeria,570,979419903584358406,2018-03-29 18:07:56
kayfem10,"@Broda_Gokay I tell you my brother, he fuck up big time. APC of all parties! Besides sef, how he won take win the ticket from Buhari. No! d guy disappoint many Naija youths big time, he fall he hand!",0,0,1,Nice&down to earth person. I love being myself&hate pretence intensely. B.Sc(ed) in Political Science.Web designer @Manutd.Kayodewilliam26@gmail,Akure,2252,979418798175457280,2018-03-29 18:03:32
